title,creator,date,description,original_url,europeana_link,id,type,provider,data_provider,country,language,search_term
"[Portrait of Lion V, King of Armenia] [Graphic Material]; [Retrato de León V, Rey de Armenia] [Material gráfico]; [Retrato de León V, Rey de Armenia] [Material gráfico]","Married, Rufino, fl. 1852-1880; Casado, Rufino, fl. 1852-1880; Casado, Rufino, fl. 1852-1880",1860,"Registration: “LEON V OF ARMENIA SIGNAL OF MADRID.”; Inscripción: ""LEON V DE ARMENIA SEÑOR DE MADRID.""; Inscripción: ""LEON V DE ARMENIA SEÑOR DE MADRID.""",http://bdh-rd.bne.es/viewer.vm?id=0000031738&page=1,https://www.europeana.eu/item/2022717/bnesearch_detalle_bdh0000031738?utm_source=api&utm_medium=api&utm_campaign=EUXJPHJGES,/2022717/bnesearch_detalle_bdh0000031738,IMAGE,Hispana,National Library of Spain,Spain,es,armenia
"[Retrato de León V, Rey de Armenia] [Material gráfico]; [Portrait of Lion V, King of Armenia] [Graphic Material]; [Retrato de León V, Rey de Armenia] [Material gráfico]",http://datos.bne.es/resource/XX4578357; Litografía de Ronchi y Cía. (Madrid); Litography of Ronchi and Cía. (Madrid); Litografía de Ronchi y Cía. (Madrid),{'def': '13XX'}; {'def': '18XX'}; {'def': '1859/1904'},"Inscripción bajo la imagen: ""LEON V DE ARMENIA""; Inscription under the image: “LEON V DE ARMENIA”; Inscripción bajo la imagen: ""LEON V DE ARMENIA""",http://bdh-rd.bne.es/viewer.vm?id=0000031741&page=1,https://www.europeana.eu/item/2022717/bnesearch_detalle_bdh0000031741?utm_source=api&utm_medium=api&utm_campaign=EUXJPHJGES,/2022717/bnesearch_detalle_bdh0000031741,IMAGE,Hispana,National Library of Spain,Spain,es,armenia
[Derrotero del Mediterráneo y costa atlántica] [Material cartográfico]; Mediterranean (Sea). Nautical letters. 16 ­ -; Atlantic. NE. (Ocean). Nautical letters. 16 ­ -; Mediterráneo (Mar). Cartas náuticas. 16­-; Atlántico. NE. (Océano). Cartas náuticas. 16­-; [Derrotero del Mediterráneo y costa atlántica] [Material cartográfico]; Mediterráneo (Mar). Cartas náuticas. 16­-; Atlántico. NE. (Océano). Cartas náuticas. 16­-,"Caloiro y Oliva, Plácido",{'def': '1600/1699'},"Attributed to the workshop of Placido Caloiro and Oliva; Summary: The port represents in great detail the shores of the Mediterranean, the Black Sea, Azov and the Atlantic coasts of Europe and North Africa. It is made on parchment, drawn in the style of the pure nautical letters of the Majorcan school that leave the interior of the continents blank, except for some geographical details, such as the mouths of the main rivers. The letter is oriented with roses of the winds with fleur-de-lis that point to the north, very decorated, varied and of different size. They form a crown of winds whose center is located on the island of Sicily, with a small rose from which radiate thirty-two directions that intersect with the directions of the rest of the roses forming the typical spider web, so they are also known as spider cards. The toponymy is very abundant, it is in Latin and located on the coasts, standing perpendicular to the coast line. The most important ports and cities are labeled in red, and in black the rest of the place names. In the decoration of this letter we can see on the neck of the scroll, in a circle like rose of the winds, the figure of the Virgin with the Child. In the part corresponding to North Africa and Asia there are several symbolic animals and drawings of religious character: on the Holy Land, Mount Sinai and Calvary, and on Armenia, Mount Ararat with the ark of Noah. The Red Sea appears in this color by Jewish influence. Around the letter there is a valance of flowers and golden lines. This port is characteristic of the Majorcan school and, although it lacks an author, for its essential features has been attributed to the workshop of Placido Caloiro and Oliva. The Oliva dynasty was one of the most prolific of the Majorcan school, dedicated to the production of Puerto Ricans for more than two centuries. They worked in Majorca and subsequently -; Oriented with 10 roses of 32 courses with lis and 2 other pink stockings. - Represented in great detail and numerous toponymy the shores of the Mediterranean; On the left side, on the neck of the scroll, in a circle the Virgin with the Child. On the cartographic image, in the part corresponding to the N. of Africa, representative drawings of that area and in Asia, in the Holy Land, religious scenes: the Calvary, Mount Sinai, the Ark of Noe on Mount Ararat.; Around the map on the upper and lower valance with flowers, and on the sides a golden line; Atribuído al taller de Plácido Caloiro y Oliva; Sumario: El portulano representa con gran detalle las costas del Mediterráneo, el mar Negro, el de Azov y las costas atlánticas de Europa y norte de África. Está realizado sobre pergamino, dibujado al estilo de las cartas náuticas puras de la escuela mallorquina que dejan el interior de los continentes en blanco, excepto algunos detalles geográficos, como las desembocaduras de los ríos principales. La carta está orientada con rosas de los vientos con flores de lis que señalan el norte, muy decoradas, variadas y de distinto tamaño. Forman una corona de vientos cuyo centro está situado en la isla de Sicilia, con una pequeña rosa de la que irradian treinta y dos rumbos que se entrecruzan con los rumbos del resto de las rosas formando la típica tela de araña, por lo que también se conocen con el nombre de cartas de araña. La toponimia es muy abundante, está en latín y localizada en las costas, situándose perpendicular a la línea de costa. Los puertos y ciudades más importantes están rotulados en rojo, y en negro el resto de los topónimos. En la decoración de esta carta podemos observar sobre el cuello del pergamino, en un círculo a modo de rosa de los vientos, la figura de la Virgen con el Niño. En la parte correspondiente al norte de África y Asia aparecen diversos animales y dibujos simbólicos de carácter religioso: sobre Tierra Santa, el monte Sinaí y el Calvario, y sobre Armenia, el monte Ararat con el arca de Noé. El mar Rojo aparece en ese color por influencia judía. Alrededor de la carta hay una cenefa de flores y lí neas doradas. Este portulano es característico de la escuela mallorquina y, aunque carece de autor, por sus rasgos esenciales se ha atribuido al taller de Plácido Caloiro y Oliva. La dinastía de los Oliva fue una de las más prolíficas de la escuela mallorquina, dedicada a la producción de portulanos durante más de dos siglos. Trabajaron en Mallorca y, posteriormen -; Sumario: en Marsella, Nápoles y Mesina.  ; Orientado con 10 rosas de 32 rumbos  con lis y otras 2 medias rosas. - Representadas con mucho detalle y numerosa toponimia las costas del Mediterráneo; Manuscrito sobre pergamino iluminado en brillantes colores: rojo, verde, azul, amarillo y oro; En el lado de la izquierda, sobre el cuello del pergamino, en un círculo la Virgen con el Niño. - Sobre la imagen cartográfica, en la parte correspondiente al N. de África, dibujos representativos de esa zona y en Asia, en Tierra Santa, escenas de carácter religioso: el Calvario, el monte Sinaí, el Arca de Noe sobre el monte Ararat.; Alrededor del mapa en la parte superior e inferior cenefa con flores, y a los lados una línea dorada; Atribuído al taller de Plácido Caloiro y Oliva; Sumario: El portulano representa con gran detalle las costas del Mediterráneo, el mar Negro, el de Azov y las costas atlánticas de Europa y norte de África. Está realizado sobre pergamino, dibujado al estilo de las cartas náuticas puras de la escuela mallorquina que dejan el interior de los continentes en blanco, excepto algunos detalles geográficos, como las desembocaduras de los ríos principales. La carta está orientada con rosas de los vientos con flores de lis que señalan el norte, muy decoradas, variadas y de distinto tamaño. Forman una corona de vientos cuyo centro está situado en la isla de Sicilia, con una pequeña rosa de la que irradian treinta y dos rumbos que se entrecruzan con los rumbos del resto de las rosas formando la típica tela de araña, por lo que también se conocen con el nombre de cartas de araña. La toponimia es muy abundante, está en latín y localizada en las costas, situándose perpendicular a la línea de costa. Los puertos y ciudades más importantes están rotulados en rojo, y en negro el resto de los topónimos. En la decoración de esta carta podemos observar sobre el cuello del pergamino, en un círculo a modo de rosa de los vientos, la figura de la Virgen con el Niño. En la parte correspondiente al norte de África y Asia aparecen diversos animales y dibujos simbólicos de carácter religioso: sobre Tierra Santa, el monte Sinaí y el Calvario, y sobre Armenia, el monte Ararat con el arca de Noé. El mar Rojo aparece en ese color por influencia judía. Alrededor de la carta hay una cenefa de flores y lí neas doradas. Este portulano es característico de la escuela mallorquina y, aunque carece de autor, por sus rasgos esenciales se ha atribuido al taller de Plácido Caloiro y Oliva. La dinastía de los Oliva fue una de las más prolíficas de la escuela mallorquina, dedicada a la producción de portulanos durante más de dos siglos. Trabajaron en Mallorca y, posteriormen -; Sumario: en Marsella, Nápoles y Mesina.  ; Orientado con 10 rosas de 32 rumbos  con lis y otras 2 medias rosas. - Representadas con mucho detalle y numerosa toponimia las costas del Mediterráneo; Manuscrito sobre pergamino iluminado en brillantes colores: rojo, verde, azul, amarillo y oro; En el lado de la izquierda, sobre el cuello del pergamino, en un círculo la Virgen con el Niño. - Sobre la imagen cartográfica, en la parte correspondiente al N. de África, dibujos representativos de esa zona y en Asia, en Tierra Santa, escenas de carácter religioso: el Calvario, el monte Sinaí, el Arca de Noe sobre el monte Ararat.; Alrededor del mapa en la parte superior e inferior cenefa con flores, y a los lados una línea dorada",http://bdh-rd.bne.es/viewer.vm?id=0000033440&page=1,https://www.europeana.eu/item/2022717/bnesearch_detalle_bdh0000033440?utm_source=api&utm_medium=api&utm_campaign=EUXJPHJGES,/2022717/bnesearch_detalle_bdh0000033440,IMAGE,Hispana,National Library of Spain,Spain,es,armenia
Canciones armenias [Música notada] ;]Canciones narrativas griegas ; Canciones narrativas rusas; [Armenian Songs]; [Canciones armenias]; Canciones armenias [Música notada] ;]Canciones narrativas griegas ; Canciones narrativas rusas; [Canciones armenias],http://datos.bne.es/resource/XX1526530,1924,"In the headwaters: “Armenian songs (Athenas. May 1924),” in the 2nd p.: “Greek narrative songs. Athenas (22-V-24)”; Manuscrito autógrafo; Archivo personal de Manrique de Lara; En la cabecera: ""Canciones armenias (Athenas. Mayo 1924)"", en la 2ª p.: ""Canciones narrativas griegas. Athenas (22-V-24)""; La p. 4 y de la 6 a la 8 papel pautado sin notación musical; 1 h. borrador con música y letra en armenio, y 1 h. con la misma música y letra mecanografiada, 1 h. con la letra de la canción ""Troïka""; Manuscrito autógrafo; Archivo personal de Manrique de Lara; Archivo personal de Manrique de Lara; En la cabecera: ""Canciones armenias (Athenas. Mayo 1924)"", en la 2ª p.: ""Canciones narrativas griegas. Athenas (22-V-24)""; La p. 4 y de la 6 a la 8 papel pautado sin notación musical; 1 h. borrador con música y letra en armenio, y 1 h. con la misma música y letra mecanografiada, 1 h. con la letra de la canción ""Troïka""",http://bdh-rd.bne.es/viewer.vm?id=0000053380&page=1,https://www.europeana.eu/item/2022717/bnesearch_detalle_bdh0000053380?utm_source=api&utm_medium=api&utm_campaign=EUXJPHJGES,/2022717/bnesearch_detalle_bdh0000053380,TEXT,Hispana,National Library of Spain,Spain,es,armenio
Relazioni di ambasciatori italiani [Manuscrito]; Relazioni di ambasciatori italiani [Manuscrito],http://datos.bne.es/resource/XX1126625; http://datos.bne.es/resource/XX1652907; http://datos.bne.es/resource/XX825288; http://data.europeana.eu/agent/173426,{'def': '18. Jahrhundert'}; {'def': '1700-luku'}; {'def': 'XVIII век'}; {'def': 'Século XVIII'}; {'def': '18 век'}; {'def': 'XVIII amžius'}; {'def': '18. stoljeće'}; {'def': '18. gadsimts'}; {'def': 'XVIIIe siècle'}; {'def': '18. század'}; {'def': '18. storočie'}; {'def': '18. stoletje'}; {'def': '18ú haois'}; {'def': 'Segle XVIII'}; {'def': '1700-talet'}; {'def': '18ος αιώνας'}; {'def': '18th century'}; {'def': 'XVIII secolo'}; {'def': 'Siglo XVIII'}; {'def': '18. sajand'}; {'def': '18. století'}; {'def': 'XVIII. mendea'}; {'def': 'XVIII wiek'}; {'def': '18. århundrede'}; {'def': 'Secolul al XVIII-lea'}; {'def': '18e eeuw'}; {'def': 'http://www.wikidata.org/entity/Q7015'}; {'def': 'http://id.loc.gov/authorities/names/sh2002012474'}; {'def': 'http://id.loc.gov/authorities/names/sh85041401'}; {'def': 'http://id.nlm.nih.gov/mesh/D049671'}; {'def': 'https://www.freebase.com/m/08b33'}; {'def': 'https://g.co/kg/m/08b33'}; {'def': 'http://id.nlm.nih.gov/mesh/K01.400.504.875'}; {'def': 'http://vocab.getty.edu/aat/300404512'}; {'def': 'http://babelnet.org/rdf/s02814699n'}; {'def': 'http://dbpedia.org/resource/18th_century'}; {'def': '1501/1736'}; {'def': '1288/1918'}; {'def': '1701/1800'}; {'def': '1517/1648'},"Alcance y contenido: Relaciones sobre acontecimientos políticos de la República de Venecia y España, Francia, Polonia, Roma, Florencia y los pontificados de Paulo III, Paulo IV y Pio V. Testimonios de los embajadores Marino Cavallo, Michele Soriano, Mariano Giustiniano, Nicolò Tiepolò, Bernardo Navagero, Vicenzo Fedeli y del Abad Ruggiero. Relaciones entre el Imperio Turco y Venecia, y el Re de Persia y Armenia; Sumario: Relaciones sobre acontecimientos políticos de la República de Venecia y España, Francia, Polonia, Roma, Florencia y los pontificados de Paulo III, Paulo IV y Pio V. Testimonios de los embajadores Marino Cavallo, Michele Soriano, Mariano Giustiniano, Nicolò Tiepolò, Bernardo Navagero, Vicenzo Fedeli y del Abad Ruggiero. Relaciones entre el Imperio Turco y Venecia, y el Re de Persia y Armenia; Domingo Valentín Guerra; Domingo Valentín Guerra; Título del tejuelo: Relaciones diferentes; Título del Inventario General de Manuscritos: Relaciones de embajadores italianos; Las relaciones abarcan los años 1551-1574; Varias h. en blanco; Scope and content: Relations on political events of the Republic of Venice and Spain, France, Poland, Rome, Florence and the pontificates of Paulo III, Paulo IV and Pio V. Testimonies of the ambassadors Marino Cavallo, Michele Soriano, Mariano Giustiniano, Nicolò Tiepolò, Bernardo Navagero, Vicenzo Fedeli and Abad Ruggiero. Relations between the Turkish Empire and Venice, and the Re of Persia and Armenia; Summary: Relations on political events in the Republic of Venice and Spain, France, Poland, Rome, Florence and the pontificates of Paulo III, Paulo IV and Pio V. Testimonies of the ambassadors Marino Cavallo, Michele Soriano, Mariano Giustiniano, Nicolò Tiepolò, Bernardo Navagero, Vicenzo Fedeli and Abad Ruggiero. Relations between the Turkish Empire and Venice, and the Re of Persia and Armenia; Title of the General Inventory of Manuscripts: Relations of Italian ambassadors; Relations cover the years 1551-1574; Alcance y contenido: Relaciones sobre acontecimientos políticos de la República de Venecia y España, Francia, Polonia, Roma, Florencia y los pontificados de Paulo III, Paulo IV y Pio V. Testimonios de los embajadores Marino Cavallo, Michele Soriano, Mariano Giustiniano, Nicolò Tiepolò, Bernardo Navagero, Vicenzo Fedeli y del Abad Ruggiero. Relaciones entre el Imperio Turco y Venecia, y el Re de Persia y Armenia; Sumario: Relaciones sobre acontecimientos políticos de la República de Venecia y España, Francia, Polonia, Roma, Florencia y los pontificados de Paulo III, Paulo IV y Pio V. Testimonios de los embajadores Marino Cavallo, Michele Soriano, Mariano Giustiniano, Nicolò Tiepolò, Bernardo Navagero, Vicenzo Fedeli y del Abad Ruggiero. Relaciones entre el Imperio Turco y Venecia, y el Re de Persia y Armenia; Título del tejuelo: Relaciones diferentes; Título del Inventario General de Manuscritos: Relaciones de embajadores italianos; Las relaciones abarcan los años 1551-1574; Varias h. en blanco",http://bdh-rd.bne.es/viewer.vm?id=0000063519&page=1,https://www.europeana.eu/item/2022717/bnesearch_detalle_bdh0000063519?utm_source=api&utm_medium=api&utm_campaign=EUXJPHJGES,/2022717/bnesearch_detalle_bdh0000063519,TEXT,Hispana,National Library of Spain,Spain,es,armenia
Armenian Liturgy [Manuscript]; Liturgia armenia [Manuscrito]; Liturgia armenia [Manuscrito],,{'def': '1601/1700'}; {'def': '16XX'},"Manuscripts and Prints; Scope and content: Liturgical documents. Ministerium Missae. Armenian Lyturgy; Summary: Liturgical documents. Ministerium Missae. Armenian Lyturgy; Manuscritos e impresos; Alcance y contenido: Documentos litúrgicos. Ministerium Missae. Lyturgia armena; Sumario: Documentos litúrgicos. Ministerium Missae. Lyturgia armena; En blanco las h. 6v, 25v, 39v, 85v, 92v y 95v; Manuscritos e impresos; Alcance y contenido: Documentos litúrgicos. Ministerium Missae. Lyturgia armena; Sumario: Documentos litúrgicos. Ministerium Missae. Lyturgia armena; En blanco las h. 6v, 25v, 39v, 85v, 92v y 95v",http://bdh-rd.bne.es/viewer.vm?id=0000072310&page=1,https://www.europeana.eu/item/2022717/bnesearch_detalle_bdh0000072310?utm_source=api&utm_medium=api&utm_campaign=EUXJPHJGES,/2022717/bnesearch_detalle_bdh0000072310,TEXT,Hispana,National Library of Spain,Spain,es,armenia
"Abdaias Hayeren. id est Obadias Armenus [Texto impreso] :]quo cum analysi Vocum Armenicarum Grammaticâ, & collatione Versionis Armenicae cum Fontibus, aliisque maximam partem Orientalibus Versionibus exhibetur : primum in Germania specimen characterum Armenicorum...; Biblia.. A.T.. Profetas menores; Obadias Armenus; Abdaias Hayeren. id est Obadias Armenus [Printed Text]:] quo cum analysi Vocum Armenicarum Grammaticâ, & collatione Versionis Armenicae cum Fontibus, aliisque maximam partem Orientalibus Versionibus exhibibetur: primum in Gerspecimen id um Armenicorum...; Abdaias Hayeren. id est Obadias Armenus [Texto impreso] :]quo cum analysi Vocum Armenicarum Grammaticâ, & collatione Versionis Armenicae cum Fontibus, aliisque maximam partem Orientalibus Versionibus exhibetur : primum in Germania specimen characterum Armenicorum...; Armenus Obadias; Obadias Armenus",http://datos.bne.es/resource/XX4968067,1680,"Comienzo de título trasliterado del armenio; La fecha de impresión es doble: ""Anno epoche [y dentro de una llave aparece arriba] Armenorum MCXXIX [y en la parte inferior] Messianae MDCXXC""; Sign.: a-d⁴, A-G⁴; Portada a dos tintas; Parte del texto a tres columnas; Transliterate title start of the Armenian; The printing date is twofold: “Anno epoche [and inside a key appears above] Armenorum MCXXIX [and at the bottom] Messianae MDCXXC.”; Sign.: a-d a-A-G:; Part of the text to three columns; Comienzo de título trasliterado del armenio; La fecha de impresión es doble: ""Anno epoche [y dentro de una llave aparece arriba] Armenorum MCXXIX [y en la parte inferior] Messianae MDCXXC""; Sign.: a-d⁴, A-G⁴; Parte del texto a tres columnas",http://bdh-rd.bne.es/viewer.vm?id=0000081823&page=1,https://www.europeana.eu/item/2022717/bnesearch_detalle_bdh0000081823?utm_source=api&utm_medium=api&utm_campaign=EUXJPHJGES,/2022717/bnesearch_detalle_bdh0000081823,TEXT,Hispana,National Library of Spain,Spain,es,armenio
"Alphabetum Armenum [Texto impreso] :]cum oratione dominicali, salutatione angelica, initio Evangelii S. Iohannis et Cantico Poenitentiae; Alphabetum Armenum [Printed text]:] cum oratione dominicali, salutatione angelica, initio Evangelii S. Iohannis et Cantico Poenitentiae; Alphabetum Armenum [Texto impreso] :]cum oratione dominicali, salutatione angelica, initio Evangelii S. Iohannis et Cantico Poenitentiae",,1784,"La mención de Giovanni Cristofano Amaduzzi consta en el prefacio, en p. 3; Marca tipográfica en portada; Sign.: A-B⁸; Sign.: A-B⁸; The mention of Giovanni Cristofano Amaduzzi consists in the preface, in p. 3; La mención de Giovanni Cristofano Amaduzzi consta en el prefacio, en p. 3; Marca tipográfica en portada",http://bdh-rd.bne.es/viewer.vm?id=0000118423&page=1,https://www.europeana.eu/item/2022717/bnesearch_detalle_bdh0000118423?utm_source=api&utm_medium=api&utm_campaign=EUXJPHJGES,/2022717/bnesearch_detalle_bdh0000118423,TEXT,Hispana,National Library of Spain,Spain,es,armenia
Cuartetto : Vanne á colei che adoro; [Berenice Regina d'Armenia.. Vanne a colei che adoro]; Cuartetto : Vanne á colei che adoro; [Berenice Regina d'Armenia.. Vanne a colei che adoro],http://datos.bne.es/resource/XX1729379; http://data.europeana.eu/agent/53831,{'def': '1820/1844'},"Portada con dibujo a tinta; Archivo de música del Infante Francisco de Paula. Figura en el inventario (signatura M/1008, BNE); Music archive of the Infante Francisco de Paula. Inventory Figure (Signature M/1008, BNE); Portada con dibujo a tinta; Archivo de música del Infante Francisco de Paula. Figura en el inventario (signatura M/1008, BNE)",http://bdh-rd.bne.es/viewer.vm?id=0000154644&page=1,https://www.europeana.eu/item/2022717/bnesearch_detalle_bdh0000154644?utm_source=api&utm_medium=api&utm_campaign=EUXJPHJGES,/2022717/bnesearch_detalle_bdh0000154644,TEXT,Hispana,National Library of Spain,Spain,es,armenia
"Quartetto, Vanne a colei che adoro nella Berenice; [Berenice Regina d'Armenia.. Vanne a colei che adoro]; Quartetto, Vanne a colei che adoro nella Berenice; [Berenice Regina d'Armenia.. Vanne a colei che adoro]",http://datos.bne.es/resource/XX1729379; http://data.europeana.eu/agent/53831,{'def': '1820/1844'},"Archivo de música del Infante Francisco de Paula. Figura en el inventario (signatura M/1008, BNE); Partes de voz Aniceto, Lucio, Vologeso y Aquilio y partes orquestales; Music archive of the Infante Francisco de Paula. Inventory Figure (Signature M/1008, BNE); Voice parts Aniceto, Lucio, Vologeso and Aquilio and orchestral parts; Archivo de música del Infante Francisco de Paula. Figura en el inventario (signatura M/1008, BNE); Partes de voz Aniceto, Lucio, Vologeso y Aquilio y partes orquestales",http://bdh-rd.bne.es/viewer.vm?id=0000157983&page=1,https://www.europeana.eu/item/2022717/bnesearch_detalle_bdh0000157983?utm_source=api&utm_medium=api&utm_campaign=EUXJPHJGES,/2022717/bnesearch_detalle_bdh0000157983,TEXT,Hispana,National Library of Spain,Spain,es,armenia
The Daniel of Law of Grace and Nabuco of Armenia [Printed Text]; El Daniel de ley de gracia y Nabuco de la Armenia [Texto impreso]; [The Daniel de Ley de Gracia y Nabuco de la Armenia]; [El Daniel de Ley de Gracia y Nabuco de la Armenia]; El Daniel de ley de gracia y Nabuco de la Armenia [Texto impreso]; [El Daniel de Ley de Gracia y Nabuco de la Armenia],http://data.europeana.eu/agent/173180; http://datos.bne.es/resource/XX1182278,1733,"Precede al tít.: ""Comedia nueva""; Precede al tít.: ""Comedia nueva""",http://bdh-rd.bne.es/viewer.vm?id=0000160042&page=1,https://www.europeana.eu/item/2022717/bnesearch_detalle_bdh0000160042?utm_source=api&utm_medium=api&utm_campaign=EUXJPHJGES,/2022717/bnesearch_detalle_bdh0000160042,TEXT,Hispana,National Library of Spain,Spain,es,armenia
El Daniel de ley de gracia y Nabuco de la Armenia [Texto impreso]; [El Daniel de Ley de Gracia y Nabuco de la Armenia]; The Daniel of Law of Grace and Nabuco of Armenia [Printed Text]; El Daniel de ley de gracia y Nabuco de la Armenia [Texto impreso]; [The Daniel de Ley de Gracia y Nabuco de la Armenia]; [El Daniel de Ley de Gracia y Nabuco de la Armenia],http://datos.bne.es/resource/XX1182278; http://data.europeana.eu/agent/173180,1730,"Precede al tít.: ""Comedia famosa""; Fecha de publicación tomada del Catálogo del teatro lírico español en la Biblioteca Nacional, v. 1, 1986; Sign.: A±8÷-D±8÷; Publication date taken from the Catalogue of the Spanish Lyric Theatre in the National Library, v. 1, 1986; Sign.: A ± 8 ÷ -D ± 8 ÷; Precede al tít.: ""Comedia famosa""; Fecha de publicación tomada del Catálogo del teatro lírico español en la Biblioteca Nacional, v. 1, 1986; Sign.: A±8÷-D±8÷",http://bdh-rd.bne.es/viewer.vm?id=0000160045&page=1,https://www.europeana.eu/item/2022717/bnesearch_detalle_bdh0000160045?utm_source=api&utm_medium=api&utm_campaign=EUXJPHJGES,/2022717/bnesearch_detalle_bdh0000160045,TEXT,Hispana,National Library of Spain,Spain,es,armenia
Vanne a colei che adoro : quartetto; [Berenice Regina d'Armenia.. Vanne a colei che adoro]; Vanne a colei che adoro : quartetto; [Berenice Regina d'Armenia.. Vanne a colei che adoro],http://data.europeana.eu/agent/53831; http://datos.bne.es/resource/XX1729379,{'def': '1820/1844'},"Music archive of the Infante Francisco de Paula. Inventory Figure (Signature M/1008, BNE); En portada: ""In Roma, nell'archivio di musica di Gio: Batta: cencetti al Teatro valle in via Canestrari, n. 8""; Archivo de música del Infante Francisco de Paula. Figura en el inventario (signatura M/1008, BNE); Portada ilustrada; En portada: ""In Roma, nell'archivio di musica di Gio: Batta: cencetti al Teatro valle in via Canestrari, n. 8""; En portada: ""Nella Berenice""; Archivo de música del Infante Francisco de Paula. Figura en el inventario (signatura M/1008, BNE); Archivo de música del Infante Francisco de Paula. Figura en el inventario (signatura M/1008, BNE)",http://bdh-rd.bne.es/viewer.vm?id=0000163140&page=1,https://www.europeana.eu/item/2022717/bnesearch_detalle_bdh0000163140?utm_source=api&utm_medium=api&utm_campaign=EUXJPHJGES,/2022717/bnesearch_detalle_bdh0000163140,TEXT,Hispana,National Library of Spain,Spain,es,armenia
"A Map of Turkey in Asia [Material cartográfico] : Containing the Countries of Anadoli, Carman, Roum, Georgia Armenia, Kurdistan, Algezira, Syria &c; Turkey. General maps. 1794; Turkey. Administrative Divisions. 1794; Turquía. Mapas generales. 1794; Turquía. Divisiones administrativas. 1794; A Map of Turkey in Asia [Material cartográfico] : Containing the Countries of Anadoli, Carman, Roum, Georgia Armenia, Kurdistan, Algezira, Syria &c; Turquía. Mapas generales. 1794; Turquía. Divisiones administrativas. 1794",Robert Laurie and James Whittle; http://datos.bne.es/resource/XX1434190; Robert Laurie and James Whittle,1794,Graduate margins.Meridian of origin: Ferro.- Relief for normal.- Color differentiated administrative divisions; Escala expresada en otras unidades; Márgenes graduados.- Meridiano de origen: Ferro.- Relieve por normales.- Divisiones administrativas diferenciadas por color; Escala expresada en otras unidades; Márgenes graduados.- Meridiano de origen: Ferro.- Relieve por normales.- Divisiones administrativas diferenciadas por color,http://bdh-rd.bne.es/viewer.vm?id=0000189198&page=1,https://www.europeana.eu/item/2022717/bnesearch_detalle_bdh0000189198?utm_source=api&utm_medium=api&utm_campaign=EUXJPHJGES,/2022717/bnesearch_detalle_bdh0000189198,IMAGE,Hispana,National Library of Spain,Spain,es,armenia
Frontieres de Turquie et de Russie Entre la Mer Caspienne et la Mer d'Asof renfermant le Kuban la Grande et Petitte Kabardie [Material cartográfico]; Turquía. Fronteras. 1770; Rusia. Fronteras. 1770; Georgia (Rusia). Mapas generales. 1770; Armenia. N.. Mapas generales. 1770; Frontieres de Turquie et de Russie Entre la Mer Caspienne et la Mer d'Asof renfermant le Kuban la Grande et Petitte Kabardie [Material cartográfico]; Georgia (Russia). General maps. 1770; Turquía. Fronteras. 1770; Rusia. Fronteras. 1770; Georgia (Rusia). Mapas generales. 1770,http://datos.bne.es/resource/XX1002575,1770,En el margen superior derecho: 8; Márgenes graduados.- Relieve por montes de perfil y sombreado.- Arbolado.- Poblaciones representadas por edificaciones y pequeños planos de fortificaciones; Graduate margins.- Relief by profile mounts and shading.- Treated.- Populations represented by buildings and small planes of fortifications; En el margen superior derecho: 8; Márgenes graduados.- Relieve por montes de perfil y sombreado.- Arbolado.- Poblaciones representadas por edificaciones y pequeños planos de fortificaciones,http://bdh-rd.bne.es/viewer.vm?id=0000190436&page=1,https://www.europeana.eu/item/2022717/bnesearch_detalle_bdh0000190436?utm_source=api&utm_medium=api&utm_campaign=EUXJPHJGES,/2022717/bnesearch_detalle_bdh0000190436,IMAGE,Hispana,National Library of Spain,Spain,es,armenia
Preces Sancti Nersetis Clajensis Armeniorum Patriarchae [Texto impreso] :]triginta tribus linguis editae,"Nerses, Santo, Patriarca de Armenia; Nerses, Santo, Patriarca de Armenia",1862,With frontis and with portrait of the author; Con frontis y con retrato del autor; Con frontis y con retrato del autor,http://bdh-rd.bne.es/viewer.vm?id=0000210003&page=1,https://www.europeana.eu/item/2022717/bnesearch_detalle_bdh0000210003?utm_source=api&utm_medium=api&utm_campaign=EUXJPHJGES,/2022717/bnesearch_detalle_bdh0000210003,TEXT,Hispana,National Library of Spain,Spain,es,armenia
